equipment,date,variable1,variable2
000037,2016-03-06,0.0,0.0
000037,2016-03-07,19.2,0.0
000037,2016-03-08,73.1,0.0
000037,2016-03-09,0.0,0.0
000037,2016-03-10,80.4,1.0
000037,2016-03-11,123.0,1.0
000037,2016-03-12,0.0,0.0
000037,2016-03-13,0.0,0.0
000037,2016-03-14,64.4,0.0
000037,2016-03-15,110.7,2.0
000037,2016-03-16,0.0,0.0
000037,2016-03-17,0.0,0.0
000037,2016-03-18,0.0,0.0
000037,2016-03-19,0.0,0.0
000037,2016-03-20,0.0,0.0
000037,2016-03-21,0.0,0.0
000037,2016-03-22,0.0,0.0
000037,2016-03-23,0.0,0.0
000037,2016-03-24,0.0,0.0
000037,2016-03-25,141.4,2.0
000037,2016-03-26,0.0,0.0
000037,2016-03-27,0.0,0.0
000037,2016-03-28,0.0,0.0
000037,2016-03-29,61.0,1.0
000037,2016-03-30,0.0,0.0
000037,2016-03-31,103.1,1.0
000037,2016-04-01,0.0,0.0
000037,2016-04-02,0.0,0.0
000037,2016-04-03,0.0,0.0
000037,2016-04-04,161.6,3.0
000037,2016-04-05,76.7,1.0
000037,2016-04-06,0.0,0.0
000037,2016-04-07,174.8,3.0
000037,2016-04-08,152.2,2.0
000037,2016-04-09,0.0,0.0
000037,2016-04-10,0.0,0.0
000037,2016-04-11,150.0,2.0
000037,2016-04-12,144.4,2.0
000037,2016-04-13,0.0,0.0
000037,2016-04-14,154.9,2.0
000037,2016-04-15,205.1,3.0
000037,2016-04-16,0.0,0.0
000037,2016-04-17,0.0,0.0
000037,2016-04-18,163.0,1.0
000037,2016-04-19,156.1,2.0
000037,2016-04-20,0.0,0.0
000037,2016-04-21,0.0,0.0
000037,2016-04-22,85.3,1.0
000037,2016-04-23,0.0,0.0
000037,2016-04-24,0.0,0.0
000037,2016-04-25,232.2,3.0
000037,2016-04-26,125.0,1.0
000037,2016-04-27,181.5,2.0
000037,2016-04-28,213.8,2.0
000037,2016-04-29,0.0,0.0
000037,2016-04-30,0.0,0.0
000037,2016-05-01,0.0,0.0
000037,2016-05-02,320.7,3.0
000037,2016-05-03,308.6,3.0
000037,2016-05-04,177.6,2.0
000037,2016-05-05,0.0,0.0
000037,2016-05-06,0.0,0.0
000037,2016-05-07,0.0,0.0
000037,2016-05-08,0.0,0.0
000037,2016-05-09,0.0,0.0
000037,2016-05-10,0.0,0.0
000037,2016-05-11,0.0,0.0
000037,2016-05-12,0.0,0.0
000037,2016-05-13,65.0,0.0
000037,2016-05-14,375.1,4.0
000037,2016-05-15,0.0,0.0
000037,2016-05-16,0.0,0.0
000037,2016-05-17,262.5,3.0
000037,2016-05-18,196.9,2.0
000037,2016-05-19,0.0,0.0
000037,2016-05-20,0.0,0.0
000037,2016-05-21,0.0,0.0
000037,2016-05-22,0.0,0.0
000037,2016-05-23,212.3,2.0
000037,2016-05-24,0.0,0.0
000037,2016-05-25,0.0,0.0
000037,2016-05-26,23.5,0.0
000037,2016-05-27,0.0,0.0
000037,2016-05-28,0.0,0.0
000037,2016-05-29,0.0,0.0
000037,2016-05-30,0.0,0.0
000037,2016-05-31,0.0,0.0
000037,2016-06-01,0.0,0.0
000037,2016-06-02,0.0,0.0
000037,2016-06-03,311.2,3.0
000037,2016-06-04,0.0,0.0
000037,2016-06-05,0.0,0.0
000037,2016-06-06,125.0,2.0
000037,2016-06-07,0.0,0.0
000037,2016-06-08,0.0,0.0
000037,2016-06-09,0.0,0.0
000037,2016-06-10,43.9,0.0
000037,2016-06-11,0.0,0.0
000037,2016-06-12,0.0,0.0
000037,2016-06-13,0.0,0.0
000037,2016-06-14,0.0,0.0
000037,2016-06-15,206.7,4.0
000037,2016-06-16,181.5,3.0
000037,2016-06-17,233.6,2.0
000037,2016-06-18,275.0,3.0
000037,2016-06-19,0.0,0.0
000037,2016-06-20,0.0,0.0
000037,2016-06-21,0.0,0.0
000037,2016-06-22,0.0,0.0
000037,2016-06-23,0.0,0.0
000037,2016-06-24,252.3,3.0
000037,2016-06-25,0.0,0.0
000037,2016-06-26,0.0,0.0
000037,2016-06-27,308.8,3.0
000037,2016-06-28,83.7,1.0
000037,2016-06-29,0.0,0.0
000037,2016-06-30,108.9,1.0
000037,2016-07-01,0.0,0.0
000037,2016-07-02,0.0,0.0
000037,2016-07-03,0.0,0.0
000037,2016-07-04,0.0,0.0
000037,2016-07-05,382.1,3.0
000037,2016-07-06,0.0,0.0
000037,2016-07-07,148.1,2.0
000037,2016-07-08,0.0,0.0
000037,2016-07-09,0.0,0.0
000037,2016-07-10,0.0,0.0
000037,2016-07-11,224.0,2.0
000037,2016-07-12,225.9,3.0
000037,2016-07-13,0.0,0.0
000037,2016-07-14,0.0,0.0
000037,2016-07-15,71.1,1.0
000037,2016-07-16,0.0,0.0
000037,2016-07-17,0.0,0.0
000037,2016-07-18,212.6,2.0
000037,2016-07-19,215.1,3.0
000037,2016-07-20,0.0,0.0
000037,2016-07-21,0.0,0.0
000037,2016-07-22,0.0,0.0
000037,2016-07-23,0.0,0.0
000037,2016-07-24,0.0,0.0
000037,2016-07-25,0.0,0.0
000037,2016-07-26,37.1,0.0
000037,2016-07-27,68.7,0.0
000037,2016-07-28,106.3,1.0
000037,2016-07-29,48.5,0.0
000037,2016-07-30,0.0,0.0
000037,2016-07-31,0.0,0.0
000037,2016-08-01,0.0,0.0
000037,2016-08-02,0.0,0.0
000037,2016-08-03,17.8,1.0
000037,2016-08-04,6.6,0.0
000037,2016-08-05,0.0,0.0
000037,2016-08-06,0.0,0.0
000037,2016-08-07,0.0,0.0
000037,2016-08-08,0.0,0.0
000037,2016-08-09,0.0,0.0
000037,2016-08-10,0.0,0.0
000037,2016-08-11,0.0,0.0
000037,2016-08-12,126.8,1.0
000037,2016-08-13,0.0,0.0
000037,2016-08-14,0.0,0.0
000037,2016-08-15,0.0,0.0
000037,2016-08-16,301.9,3.0
000037,2016-08-17,244.3,3.0
000037,2016-08-18,0.0,0.0
000037,2016-08-19,0.0,0.0
000037,2016-08-20,0.0,0.0
000037,2016-08-21,0.0,0.0
000037,2016-08-22,0.0,0.0
000037,2016-08-23,44.8,0.0
000037,2016-08-24,319.5,3.0
000037,2016-08-25,0.0,0.0
000037,2016-08-26,0.0,0.0
000037,2016-08-27,0.0,0.0
000038,2016-02-18,0.0,0.0
000038,2016-02-19,0.0,0.0
000038,2016-02-20,0.0,0.0
000038,2016-02-21,0.0,0.0
000038,2016-02-22,0.0,0.0
000038,2016-02-23,0.0,0.0
000038,2016-02-24,0.0,0.0
000038,2016-02-25,0.0,0.0
000038,2016-02-26,0.0,0.0
000038,2016-02-27,0.0,0.0
000038,2016-02-28,0.0,0.0
000038,2016-02-29,0.0,0.0
000038,2016-03-01,0.0,0.0
000038,2016-03-02,0.0,0.0
000038,2016-03-03,0.0,0.0
000038,2016-03-04,0.0,0.0
000038,2016-03-07,0.0,0.0
000038,2016-03-08,0.0,0.0
000038,2016-03-09,0.0,0.0
000038,2016-03-10,0.0,0.0
000038,2016-03-11,0.0,0.0
000038,2016-03-12,0.0,0.0
000038,2016-03-13,0.0,0.0
000038,2016-03-14,0.0,0.0
000038,2016-03-15,91.1,1.0
000038,2016-03-16,232.7,4.0
000038,2016-03-17,45.2,0.0
000038,2016-03-18,0.0,0.0
000038,2016-03-19,0.0,0.0
000038,2016-03-20,0.0,0.0
000038,2016-03-21,0.0,0.0
000038,2016-03-22,0.0,0.0
000038,2016-03-23,0.0,0.0
000038,2016-03-24,0.0,0.0
000038,2016-03-25,0.0,0.0
000038,2016-03-26,0.0,0.0
000038,2016-03-27,0.0,0.0
000038,2016-03-28,0.0,0.0
000038,2016-03-29,229.1,4.0
000038,2016-03-30,262.3,4.0
000038,2016-03-31,0.0,0.0
000038,2016-04-01,0.0,0.0
000038,2016-04-02,0.0,0.0
000038,2016-04-03,0.0,0.0
000038,2016-04-04,184.5,2.0
000038,2016-04-05,406.8,5.0
000038,2016-04-06,505.9,5.0
000038,2016-04-07,559.0,6.0
000038,2016-04-08,500.0,5.0
000038,2016-04-09,240.8,2.0
000038,2016-04-10,0.0,0.0
000038,2016-04-11,415.0,4.0
000038,2016-04-12,513.1,6.0
000038,2016-04-13,471.4,5.0
000038,2016-04-14,458.8,4.0
000038,2016-04-15,185.3,2.0
000038,2016-04-16,0.0,0.0
000038,2016-04-17,0.0,0.0
000038,2016-04-18,54.2,4.0
000038,2016-04-19,153.0,3.0
000038,2016-04-20,132.4,2.0
000038,2016-04-21,249.0,3.0
000038,2016-04-22,238.1,4.0
000038,2016-04-23,234.4,2.0
000038,2016-04-24,0.0,0.0
000038,2016-04-25,471.4,6.0
000038,2016-04-26,525.3,6.0
000038,2016-04-27,465.4,5.0
000038,2016-04-28,59.8,0.0
000038,2016-04-29,569.1,6.0
000038,2016-04-30,153.3,2.0
000038,2016-05-01,0.0,0.0
000038,2016-05-02,491.0,5.0
000038,2016-05-03,577.3,6.0
000038,2016-05-04,402.3,4.0
000038,2016-05-05,262.8,3.0
000038,2016-05-06,0.0,0.0
000038,2016-05-07,0.0,0.0
000038,2016-05-08,0.0,0.0
000038,2016-05-09,180.2,3.0
000038,2016-05-10,213.9,3.0
000038,2016-05-11,221.7,3.0
000038,2016-05-12,118.8,2.0
000038,2016-05-13,108.2,1.0
000038,2016-05-14,0.0,0.0
000038,2016-05-15,0.0,0.0
000038,2016-05-16,0.0,0.0
000038,2016-05-17,0.0,0.0
000038,2016-05-18,407.0,5.0
000038,2016-05-19,512.2,6.0
000038,2016-05-20,565.6,6.0
000038,2016-05-21,423.5,5.0
000038,2016-05-22,0.0,0.0
000038,2016-05-23,610.6,6.0
000038,2016-05-24,0.0,0.0
000038,2016-05-25,469.3,5.0
000038,2016-05-26,580.2,6.0
000038,2016-05-27,129.7,1.0
000038,2016-05-28,0.0,0.0
000038,2016-05-29,0.0,0.0
000038,2016-05-30,198.1,3.0
000038,2016-05-31,250.8,5.0
000038,2016-06-01,383.2,5.0
000038,2016-06-02,95.3,1.0
000038,2016-06-03,72.3,1.0
000038,2016-06-04,122.2,1.0
000038,2016-06-05,0.0,0.0
000038,2016-06-06,395.5,4.0
000038,2016-06-07,437.5,5.0
000038,2016-06-08,492.2,5.0
000038,2016-06-09,521.4,6.0
000038,2016-06-10,573.0,6.0
000038,2016-06-11,287.9,3.0
000038,2016-06-12,0.0,0.0
000038,2016-06-13,433.5,4.0
000038,2016-06-14,424.9,5.0
000038,2016-06-15,502.5,5.0
000038,2016-06-16,323.5,4.0
000038,2016-06-17,113.0,1.0
000038,2016-06-18,0.0,0.0
000038,2016-06-19,0.0,0.0
000038,2016-06-20,324.5,4.0
000038,2016-06-21,291.5,4.0
000038,2016-06-22,350.9,5.0
000038,2016-06-23,305.9,4.0
000038,2016-06-24,99.5,1.0
000038,2016-06-25,123.5,1.0
000038,2016-06-26,0.0,0.0
000038,2016-06-27,499.7,7.0
000038,2016-06-28,506.9,4.0
000038,2016-06-29,615.3,7.0
000038,2016-06-30,603.4,6.0
000038,2016-07-01,533.5,5.0
000038,2016-07-02,314.8,4.0
000038,2016-07-03,0.0,0.0
000038,2016-07-04,561.3,6.0
000038,2016-07-05,550.8,5.0
000038,2016-07-06,472.5,5.0
000038,2016-07-07,454.0,5.0
000038,2016-07-08,0.0,0.0
000038,2016-07-09,0.0,0.0
000038,2016-07-10,0.0,0.0
000038,2016-07-11,0.0,0.0
000038,2016-07-12,0.0,0.0
000038,2016-07-13,0.0,0.0
000038,2016-07-14,0.0,0.0
000038,2016-07-15,0.0,0.0
000038,2016-07-16,0.0,0.0
000038,2016-07-17,0.0,0.0
000038,2016-07-18,0.0,0.0
000038,2016-07-19,0.0,0.0
000038,2016-07-20,0.0,0.0
000038,2016-07-21,0.0,0.0
000038,2016-07-22,0.0,0.0
000038,2016-07-23,0.0,0.0
000038,2016-07-24,0.0,0.0
000038,2016-07-25,0.0,0.0
000038,2016-07-26,0.0,0.0
000038,2016-07-27,0.0,0.0
000038,2016-07-28,0.0,0.0
000038,2016-07-29,0.0,0.0
000038,2016-07-30,0.0,0.0
000038,2016-08-01,226.3,2.0
000038,2016-08-02,0.0,0.0
000038,2016-08-03,309.4,5.0
000038,2016-08-04,157.2,4.0
000038,2016-08-05,140.8,3.0
000038,2016-08-06,0.0,0.0
000038,2016-08-07,0.0,0.0
000038,2016-08-08,506.8,5.0
000038,2016-08-09,407.6,4.0
000038,2016-08-10,469.7,5.0
000038,2016-08-11,496.2,5.0
000038,2016-08-12,519.0,6.0
000038,2016-08-13,308.8,3.0
000038,2016-08-14,0.0,0.0
000038,2016-08-15,486.5,5.0
000038,2016-08-16,503.4,5.0
000038,2016-08-17,477.7,5.0
000038,2016-08-18,561.6,6.0
000038,2016-08-19,113.6,1.0
000038,2016-08-20,0.0,0.0
000038,2016-08-21,0.0,0.0
000038,2016-08-22,217.1,4.0
000038,2016-08-23,169.9,3.0
000038,2016-08-24,123.8,2.0
000038,2016-08-25,100.5,1.0
000038,2016-08-26,31.6,1.0
000038,2016-08-27,0.0,0.0
000039,2016-02-23,0.0,0.0
000039,2016-02-24,15.1,0.0
000039,2016-02-25,18.5,0.0
000039,2016-02-26,0.0,0.0
000039,2016-02-27,0.0,0.0
000039,2016-02-28,0.0,0.0
000039,2016-02-29,0.0,0.0
000039,2016-03-01,0.0,0.0
000039,2016-03-02,0.0,0.0
000039,2016-03-03,0.0,0.0
000039,2016-03-04,0.0,0.0
000039,2016-03-05,0.0,0.0
000039,2016-03-06,0.0,0.0
000039,2016-03-07,0.0,0.0
000039,2016-03-08,0.0,0.0
000039,2016-03-09,0.0,0.0
000039,2016-03-10,0.0,0.0
000039,2016-03-11,0.0,0.0
000039,2016-03-12,0.0,0.0
000039,2016-03-13,0.0,0.0
000039,2016-03-14,0.0,0.0
000039,2016-03-15,0.0,0.0
000039,2016-03-16,0.0,0.0
000039,2016-03-17,0.0,0.0
000039,2016-03-18,0.0,0.0
000039,2016-03-19,0.0,0.0
000039,2016-03-20,0.0,0.0
000039,2016-03-21,0.0,0.0
000039,2016-03-22,0.0,0.0
000039,2016-03-23,0.0,0.0
000039,2016-03-24,0.0,0.0
000039,2016-03-25,0.0,0.0
000039,2016-03-26,0.0,0.0
000039,2016-03-27,0.0,0.0
000039,2016-03-28,0.0,0.0
000039,2016-03-29,0.0,0.0
000039,2016-03-30,0.0,0.0
000039,2016-03-31,0.3,0.0
000039,2016-04-01,0.0,0.0
000039,2016-04-02,0.0,0.0
000039,2016-04-03,0.0,0.0
000039,2016-04-04,77.1,1.0
000039,2016-04-05,174.7,2.0
000039,2016-04-06,0.0,0.0
000039,2016-04-07,0.0,0.0
000039,2016-04-08,0.0,0.0
000039,2016-04-09,0.0,0.0
000039,2016-04-10,0.0,0.0
000039,2016-04-11,0.0,0.0
000039,2016-04-12,178.2,2.0
000039,2016-04-13,418.0,5.0
000039,2016-04-14,460.6,7.0
000039,2016-04-15,423.2,5.0
000039,2016-04-16,177.5,2.0
000039,2016-04-17,0.0,0.0
000039,2016-04-18,42.0,0.0
000039,2016-04-19,0.0,0.0
000039,2016-04-20,0.0,0.0
000039,2016-04-21,0.0,0.0
000039,2016-04-22,0.0,0.0
000039,2016-04-23,0.0,0.0
000039,2016-04-24,0.0,0.0
000039,2016-04-25,179.3,3.0
000039,2016-04-26,0.0,0.0
000039,2016-04-27,183.3,3.0
000039,2016-04-28,209.7,3.0
000039,2016-04-29,0.0,0.0
000039,2016-04-30,0.0,0.0
000039,2016-05-01,0.0,0.0
000039,2016-05-02,150.7,3.0
000039,2016-05-03,90.5,1.0
000039,2016-05-04,113.5,1.0
000039,2016-05-05,0.0,0.0
000039,2016-05-06,0.0,0.0
000039,2016-05-07,0.0,0.0
000039,2016-05-08,0.0,0.0
000039,2016-05-09,142.4,3.0
000039,2016-05-10,297.4,4.0
000039,2016-05-11,345.5,6.0
000039,2016-05-12,279.1,4.0
000039,2016-05-13,0.0,0.0
000039,2016-05-14,0.0,0.0
000039,2016-05-15,0.0,0.0
000039,2016-05-16,0.0,0.0
000039,2016-05-17,0.0,0.0
000039,2016-05-18,225.3,4.0
000039,2016-05-19,0.0,0.0
000039,2016-05-20,33.1,1.0
000039,2016-05-21,0.0,0.0
000039,2016-05-22,0.0,0.0
000039,2016-05-23,119.3,2.0
000039,2016-05-24,156.9,3.0
000039,2016-05-25,114.1,3.0
000039,2016-05-26,197.5,4.0
000039,2016-05-27,21.9,1.0
000039,2016-05-28,0.0,0.0
000039,2016-05-29,0.0,0.0
000039,2016-05-30,96.0,1.0
000039,2016-05-31,0.0,0.0
000039,2016-06-01,182.1,3.0
000039,2016-06-02,276.3,4.0
000039,2016-06-03,222.0,4.0
000039,2016-06-04,0.0,0.0
000039,2016-06-05,0.0,0.0
000039,2016-06-06,73.4,1.0
000039,2016-06-07,270.1,4.0
000039,2016-06-08,299.2,4.0
000039,2016-06-09,336.2,6.0
000039,2016-06-10,233.5,3.0
000039,2016-06-11,0.0,0.0
000039,2016-06-12,0.0,0.0
000039,2016-06-13,269.4,3.0
000039,2016-06-14,298.4,4.0
000039,2016-06-15,287.3,4.0
000039,2016-06-16,148.9,2.0
000039,2016-06-17,163.6,3.0
000039,2016-06-18,0.0,0.0
000039,2016-06-19,0.0,0.0
000039,2016-06-20,320.8,5.0
000039,2016-06-21,237.8,4.0
000039,2016-06-22,452.4,5.0
000039,2016-06-23,132.3,2.0
000039,2016-06-24,0.0,0.0
000039,2016-06-25,0.0,0.0
000039,2016-06-26,0.0,0.0
000039,2016-06-27,0.0,0.0
000039,2016-06-28,0.0,0.0
000039,2016-06-29,0.0,0.0
000039,2016-06-30,0.0,0.0
000039,2016-07-01,0.0,0.0
000039,2016-07-02,0.0,0.0
000039,2016-07-03,0.0,0.0
000039,2016-07-04,66.1,1.0
000039,2016-07-05,0.0,0.0
000039,2016-07-06,205.0,3.0
000039,2016-07-07,218.0,4.0
000039,2016-07-08,160.9,3.0
000039,2016-07-09,0.0,0.0
000039,2016-07-10,0.0,0.0
000039,2016-07-11,187.6,3.0
000039,2016-07-12,199.7,4.0
000039,2016-07-13,191.4,3.0
000039,2016-07-14,94.8,2.0
000039,2016-07-15,159.8,2.0
000039,2016-07-16,0.0,0.0
000039,2016-07-17,0.0,0.0
000039,2016-07-18,0.0,0.0
000039,2016-07-19,0.0,0.0
000039,2016-07-20,0.0,0.0
000039,2016-07-21,0.0,0.0
000039,2016-07-22,0.0,0.0
000039,2016-07-23,0.0,0.0
000039,2016-07-24,0.0,0.0
000039,2016-07-25,0.0,0.0
000039,2016-07-26,0.0,0.0
000039,2016-07-27,0.0,0.0
000039,2016-07-28,0.0,0.0
000039,2016-07-29,0.0,0.0
000039,2016-07-30,0.0,0.0
000039,2016-07-31,0.0,0.0
000039,2016-08-01,0.0,0.0
000039,2016-08-02,0.0,0.0
000039,2016-08-03,0.0,0.0
000039,2016-08-04,0.0,0.0
000039,2016-08-05,0.0,0.0
000039,2016-08-06,0.0,0.0
000039,2016-08-07,0.0,0.0
000039,2016-08-08,128.3,2.0
000039,2016-08-09,0.0,0.0
000039,2016-08-10,234.0,2.0
000039,2016-08-11,474.3,4.0
000039,2016-08-12,96.2,1.0
000039,2016-08-13,0.0,0.0
000039,2016-08-14,0.0,0.0
000039,2016-08-15,230.1,3.0
000039,2016-08-16,504.6,6.0
000039,2016-08-17,383.7,5.0
000039,2016-08-18,0.0,0.0
000039,2016-08-19,0.0,0.0
000039,2016-08-20,0.0,0.0
000039,2016-08-21,0.0,0.0
000039,2016-08-22,205.9,3.0
000039,2016-08-23,250.5,3.0
000039,2016-08-24,442.9,7.0
000039,2016-08-25,226.0,3.0
000040,2016-02-24,13.4,0.0
000040,2016-02-25,3.2,0.0
000040,2016-02-26,0.0,0.0
000040,2016-02-29,0.0,0.0
000040,2016-03-01,213.4,3.0
000040,2016-03-02,269.0,4.0
000040,2016-03-03,355.4,6.0
000040,2016-03-04,288.7,4.0
000040,2016-03-05,0.0,0.0
000040,2016-03-06,0.0,0.0
000040,2016-03-07,306.9,3.0
000040,2016-03-08,319.1,4.0
000040,2016-03-09,282.7,5.0
000040,2016-03-10,43.6,0.0
000040,2016-03-11,233.8,3.0
000040,2016-03-12,0.0,0.0
000040,2016-03-13,0.0,0.0
000040,2016-03-14,4.7,1.0
000040,2016-03-15,256.1,2.0
000040,2016-03-16,145.9,2.0
000040,2016-03-17,264.7,3.0
000040,2016-03-18,301.1,4.0
000040,2016-03-19,0.0,0.0
000040,2016-03-20,0.0,0.0
000040,2016-03-21,158.9,2.0
000040,2016-03-22,42.1,1.0
000040,2016-03-23,0.0,0.0
000040,2016-03-24,232.6,4.0
000040,2016-03-25,315.4,5.0
000040,2016-03-26,273.3,5.0
000040,2016-03-27,0.0,0.0
000040,2016-03-28,0.0,0.0
000040,2016-03-29,111.5,2.0
000040,2016-03-30,293.3,3.0
000040,2016-03-31,319.4,4.0
000040,2016-04-01,250.4,3.0
000040,2016-04-02,0.0,0.0
000040,2016-04-03,0.0,0.0
000040,2016-04-04,145.1,2.0
000040,2016-04-05,252.1,5.0
000040,2016-04-06,169.3,3.0
000040,2016-04-07,271.5,5.0
000040,2016-04-08,180.9,3.0
000040,2016-04-09,209.5,3.0
000040,2016-04-10,235.3,3.0
000040,2016-04-11,266.0,1.0
000040,2016-04-12,19.8,1.0
000040,2016-04-13,210.1,3.0
000040,2016-04-14,267.9,4.0
000040,2016-04-15,211.8,3.0
000040,2016-04-16,0.0,0.0
000040,2016-04-17,0.0,0.0
000040,2016-04-18,279.3,4.0
000040,2016-04-19,213.3,4.0
000040,2016-04-20,327.0,4.0
000040,2016-04-21,47.0,1.0
000040,2016-04-22,162.1,3.0
000040,2016-04-23,0.0,0.0
000040,2016-04-24,0.0,0.0
000040,2016-04-25,275.5,4.0
000040,2016-04-26,278.6,4.0
000040,2016-04-27,255.5,3.0
000040,2016-04-28,214.3,3.0
000040,2016-04-29,119.4,2.0
000040,2016-04-30,0.0,0.0
000040,2016-05-01,0.0,0.0
000040,2016-05-02,26.7,0.0
000040,2016-05-03,326.3,4.0
000040,2016-05-04,216.2,3.0
000040,2016-05-05,181.7,4.0
000040,2016-05-06,317.3,4.0
000040,2016-05-07,0.0,0.0
000040,2016-05-08,0.0,0.0
000040,2016-05-09,303.8,3.0
000040,2016-05-10,0.0,0.0
000040,2016-05-11,0.0,0.0
000040,2016-05-12,0.0,0.0
000040,2016-05-13,324.8,4.0
000040,2016-05-14,0.0,0.0
000040,2016-05-15,0.0,0.0
000040,2016-05-16,241.4,2.0
000040,2016-05-17,200.9,2.0
000040,2016-05-18,0.0,0.0
000040,2016-05-19,0.0,0.0
000040,2016-05-20,0.0,0.0
000040,2016-05-21,0.0,0.0
000040,2016-05-22,0.0,0.0
000040,2016-05-23,0.0,0.0
000040,2016-05-24,92.8,1.0
000040,2016-05-25,279.9,4.0
000040,2016-05-26,275.4,4.0
000040,2016-05-27,256.1,3.0
000040,2016-05-28,0.0,0.0
000040,2016-05-29,0.0,0.0
000040,2016-05-30,301.6,4.0
000040,2016-05-31,137.7,1.0
000040,2016-06-01,155.3,2.0
000040,2016-06-02,120.4,2.0
000040,2016-06-03,65.1,1.0
000040,2016-06-04,0.0,0.0
000040,2016-06-05,0.0,0.0
000040,2016-06-06,238.8,4.0
000040,2016-06-07,221.4,3.0
000040,2016-06-08,0.0,0.0
000040,2016-06-09,263.5,4.0
000040,2016-06-10,152.4,2.0
000040,2016-06-11,0.0,0.0
000040,2016-06-12,0.0,0.0
000040,2016-06-13,60.9,0.0
000040,2016-06-14,298.2,4.0
000040,2016-06-15,236.6,3.0
000040,2016-06-16,83.6,1.0
000040,2016-06-17,0.0,0.0
000040,2016-06-18,0.0,0.0
000040,2016-06-19,0.0,0.0
000040,2016-06-20,116.8,2.0
000040,2016-06-21,361.0,5.0
000040,2016-06-22,176.3,2.0
000040,2016-06-23,281.6,7.0
000040,2016-06-24,178.3,3.0
000040,2016-06-25,0.0,0.0
000040,2016-06-26,0.0,0.0
000040,2016-06-27,240.6,5.0
000040,2016-06-28,304.8,6.0
000040,2016-06-29,159.8,4.0
000040,2016-06-30,0.0,0.0
000040,2016-07-01,488.1,5.0
000040,2016-07-02,280.1,3.0
000040,2016-07-03,275.9,4.0
000040,2016-07-04,158.9,2.0
000040,2016-07-05,0.0,0.0
000040,2016-07-06,0.0,0.0
000040,2016-07-07,459.4,4.0
000040,2016-07-08,360.6,4.0
000040,2016-07-09,0.0,0.0
000040,2016-07-10,0.0,0.0
000040,2016-07-11,0.0,0.0
000040,2016-07-12,93.2,1.0
000040,2016-07-13,641.3,7.0
000040,2016-07-14,598.5,7.0
000040,2016-07-15,178.6,2.0
000040,2016-07-16,0.0,0.0
000040,2016-07-17,0.0,0.0
000040,2016-07-18,35.6,0.0
000040,2016-07-19,351.9,5.0
000040,2016-07-20,0.0,0.0
000040,2016-07-21,389.2,5.0
000040,2016-07-22,42.4,1.0
000040,2016-07-23,0.0,0.0
000040,2016-07-24,0.0,0.0
000040,2016-07-25,1.3,0.0
000040,2016-07-26,354.3,5.0
000040,2016-07-27,504.5,7.0
000040,2016-07-28,499.1,6.0
000040,2016-07-29,0.0,0.0
000040,2016-07-30,0.0,0.0
000040,2016-07-31,0.0,0.0
000040,2016-08-01,418.6,4.0
000040,2016-08-02,263.4,3.0
000040,2016-08-03,0.0,0.0
000040,2016-08-04,377.7,5.0
000040,2016-08-05,241.6,3.0
000040,2016-08-06,0.0,0.0
000040,2016-08-07,0.0,0.0
000040,2016-08-08,0.0,0.0
000040,2016-08-09,0.0,0.0
000040,2016-08-10,0.0,0.0
000040,2016-08-11,145.9,2.0
000040,2016-08-12,97.4,1.0
000040,2016-08-13,0.0,0.0
000040,2016-08-14,0.0,0.0
000040,2016-08-15,668.4,7.0
000040,2016-08-16,469.5,7.0
000040,2016-08-17,227.1,3.0
000040,2016-08-18,303.2,4.0
000040,2016-08-19,255.3,3.0
000040,2016-08-20,0.0,0.0
000040,2016-08-21,0.0,0.0
000040,2016-08-22,261.1,3.0
000040,2016-08-23,116.6,1.0
000040,2016-08-24,1.6,0.0
000040,2016-08-25,722.0,8.0
000040,2016-08-26,164.3,2.0
000040,2016-08-27,0.0,0.0
000041,2016-02-25,33.0,0.0
000041,2016-02-26,0.0,0.0
000041,2016-02-29,0.0,0.0
000041,2016-03-02,0.0,0.0
000041,2016-03-03,0.0,0.0
000041,2016-03-04,0.0,0.0
000041,2016-03-05,0.0,0.0
000041,2016-03-06,0.0,0.0
000041,2016-03-07,32.0,0.0
000041,2016-03-08,0.0,0.0
000041,2016-03-09,0.0,0.0
000041,2016-03-10,0.0,0.0
000041,2016-03-11,0.0,0.0
000041,2016-03-12,0.0,0.0
000041,2016-03-13,0.0,0.0
000041,2016-03-14,233.5,2.0
000041,2016-03-15,274.6,3.0
000041,2016-03-16,319.5,5.0
000041,2016-03-17,228.4,2.0
000041,2016-03-18,157.9,3.0
000041,2016-03-19,0.0,0.0
000041,2016-03-20,0.0,0.0
000041,2016-03-21,288.0,3.0
000041,2016-03-22,284.3,5.0
000041,2016-03-23,251.3,3.0
000041,2016-03-24,263.0,3.0
000041,2016-03-25,0.0,0.0
000041,2016-03-26,354.3,4.0
000041,2016-03-27,0.0,0.0
000041,2016-03-28,0.0,0.0
000041,2016-03-29,187.1,3.0
000041,2016-03-30,213.8,2.0
000041,2016-03-31,161.3,3.0
000041,2016-04-01,230.2,3.0
000041,2016-04-02,0.0,0.0
000041,2016-04-03,0.0,0.0
000041,2016-04-04,234.5,3.0
000041,2016-04-05,367.6,4.0
000041,2016-04-06,342.2,5.0
000041,2016-04-07,358.5,3.0
000041,2016-04-08,0.0,0.0
000041,2016-04-09,0.0,0.0
000041,2016-04-10,0.0,0.0
000041,2016-04-11,217.2,4.0
