equipment,date,variable1,variable2
000029,2016-05-26,2.85,23.5
000029,2016-05-27,0.0,0.0
000029,2016-05-28,0.0,0.0
000029,2016-05-29,0.0,0.0
000029,2016-05-30,7.6,63.0
000029,2016-05-31,5.5,58.0
000029,2016-06-01,11.05,122.0
000029,2016-06-02,8.7,114.0
000029,2016-06-03,0.0,0.0
000029,2016-06-04,0.0,0.0
000029,2016-06-05,0.0,0.0
000029,2016-06-06,0.0,0.0
000029,2016-06-07,5.1,52.5
000029,2016-06-08,5.7,94.0
000029,2016-06-09,6.0,59.5
000029,2016-06-10,0.0,0.0
000029,2016-06-11,0.0,0.0
000029,2016-06-12,0.0,0.0
000029,2016-06-13,5.6,48.5
000029,2016-06-14,7.25,103.5
000029,2016-06-15,11.05,134.5
000029,2016-06-16,9.85,145.0
000029,2016-06-17,0.5,0.5
000029,2016-06-18,0.0,0.0
000029,2016-06-19,0.0,0.0
000029,2016-06-20,8.75,116.5
000029,2016-06-21,6.7,95.5
000029,2016-06-22,10.85,140.0
000029,2016-06-23,4.65,56.5
000029,2016-06-24,0.0,0.0
000029,2016-06-25,0.0,0.0
000029,2016-06-26,0.0,0.0
000029,2016-06-27,11.5,153.0
000029,2016-06-28,11.25,170.0
000029,2016-06-29,11.0,151.5
000029,2016-06-30,9.15,119.0
000029,2016-07-01,0.0,0.0
000029,2016-07-02,0.0,0.0
000029,2016-07-03,0.0,0.0
000029,2016-07-04,8.95,121.5
000029,2016-07-05,9.25,119.0
000029,2016-07-06,10.65,138.0
000029,2016-07-07,9.8,123.0
000029,2016-07-08,0.0,0.0
000029,2016-07-09,0.0,0.0
000029,2016-07-10,0.0,0.0
000029,2016-07-11,11.5,149.5
000029,2016-07-12,11.55,161.5
000029,2016-07-13,11.0,142.5
000029,2016-07-14,6.85,71.0
000029,2016-07-15,0.0,0.0
000029,2016-07-16,0.0,0.0
000029,2016-07-17,0.0,0.0
000029,2016-07-18,7.7,96.5
000029,2016-07-19,7.15,108.5
000029,2016-07-20,7.4,129.5
000029,2016-07-21,3.1,37.0
000029,2016-07-22,0.0,0.0
000029,2016-07-23,0.0,0.0
000029,2016-07-24,0.0,0.0
000029,2016-07-25,3.5,25.0
000029,2016-07-26,1.15,18.0
000029,2016-07-27,1.15,1.5
000029,2016-07-28,0.75,0.0
000029,2016-07-29,6.35,76.5
000029,2016-07-30,0.0,0.0
000029,2016-07-31,0.0,0.0
000029,2016-08-01,10.65,124.5
000029,2016-08-02,10.1,102.5
000029,2016-08-03,10.8,141.0
000029,2016-08-04,8.1,125.0
000029,2016-08-05,0.0,0.0
000029,2016-08-06,0.0,0.0
000029,2016-08-07,0.0,0.0
000029,2016-08-08,11.6,163.0
000029,2016-08-09,11.05,178.5
000029,2016-08-10,10.95,154.0
000029,2016-08-11,8.2,108.0
000029,2016-08-12,0.0,0.0
000029,2016-08-13,0.0,0.0
000029,2016-08-14,0.0,0.0
000029,2016-08-15,9.35,122.5
000029,2016-08-16,10.5,119.0
000029,2016-08-17,10.9,159.5
000029,2016-08-18,9.95,142.0
000029,2016-08-19,0.0,0.0
000029,2016-08-20,0.0,0.0
000029,2016-08-21,0.0,0.0
000029,2016-08-22,11.6,162.0
000029,2016-08-23,11.4,141.5
000029,2016-08-24,10.55,144.5
000029,2016-08-25,8.95,130.0
000029,2016-08-26,0.0,0.0
000029,2016-08-27,0.0,0.0
000030,2016-01-26,0.05,2.0
000030,2016-01-27,0.0,0.0
000030,2016-01-28,1.85,45.5
000030,2016-02-02,0.45,12.0
000030,2016-02-03,2.05,27.0
000030,2016-02-04,1.8,26.0
000030,2016-02-05,0.0,0.0
000030,2016-03-02,0.0,0.0
000030,2016-03-03,0.0,0.0
000030,2016-03-04,0.0,0.0
000030,2016-03-05,0.0,0.0
000030,2016-03-06,0.0,0.0
000030,2016-03-07,0.0,0.0
000030,2016-03-08,0.0,0.0
000030,2016-03-09,0.35,8.5
000030,2016-03-10,0.75,18.0
000030,2016-03-11,0.6,11.5
000030,2016-03-12,0.05,2.0
000030,2016-03-13,0.0,0.0
000030,2016-03-14,0.7,13.5
000030,2016-03-15,1.1,21.5
000030,2016-03-16,0.4,10.0
000030,2016-03-17,0.0,0.0
000030,2016-03-18,0.0,0.0
000030,2016-03-19,0.0,0.0
000030,2016-03-20,0.0,0.0
000030,2016-03-21,0.0,0.0
000030,2016-03-22,0.0,0.0
000030,2016-03-23,0.0,0.0
000030,2016-03-24,0.0,0.0
000030,2016-03-25,0.0,0.0
000030,2016-03-26,0.0,0.0
000030,2016-03-27,0.0,0.0
000030,2016-03-28,1.4,24.5
000030,2016-03-29,0.0,0.0
000030,2016-03-30,0.0,0.0
000030,2016-03-31,0.0,0.0
000030,2016-04-05,4.35,74.0
000030,2016-04-06,6.75,166.5
000030,2016-04-07,8.5,396.5
000030,2016-04-08,6.75,294.0
000030,2016-04-09,0.0,0.0
000030,2016-04-10,0.0,0.0
000030,2016-04-11,8.85,491.0
000030,2016-04-12,6.5,337.5
000030,2016-04-13,5.7,259.5
000030,2016-04-14,12.75,643.0
000030,2016-04-15,7.9,346.5
000030,2016-04-16,6.05,271.0
000030,2016-04-17,0.0,0.0
000030,2016-04-18,7.55,318.5
000030,2016-04-19,10.75,540.0
000030,2016-04-20,12.05,721.5
000030,2016-04-21,9.3,440.5
000030,2016-04-22,9.25,555.5
000030,2016-04-23,0.0,0.0
000030,2016-04-24,0.0,0.0
000030,2016-04-25,8.9,528.0
000030,2016-04-26,9.65,604.0
000030,2016-04-27,3.3,85.0
000030,2016-04-28,10.0,617.5
000030,2016-04-29,9.1,524.0
000030,2016-04-30,9.05,502.0
000030,2016-05-01,0.0,0.0
000030,2016-05-02,9.2,406.5
000030,2016-05-03,9.75,481.5
000030,2016-05-04,7.15,329.0
000030,2016-05-05,10.6,591.0
000030,2016-05-06,8.4,456.0
000030,2016-05-07,0.0,0.0
000030,2016-05-08,0.0,0.0
000030,2016-05-09,10.85,583.0
000030,2016-05-10,6.8,266.5
000030,2016-05-11,9.0,405.0
000030,2016-05-12,8.85,516.0
000030,2016-05-13,7.35,397.5
000030,2016-05-14,0.0,0.0
000030,2016-05-15,0.0,0.0
000030,2016-05-16,7.5,391.0
000030,2016-05-17,7.3,292.5
000030,2016-05-18,10.15,455.5
000030,2016-05-19,8.85,494.5
000030,2016-05-20,8.4,431.5
000030,2016-05-21,9.95,517.0
000030,2016-05-22,8.5,438.5
000030,2016-05-23,10.8,584.5
000030,2016-05-24,10.0,502.0
000030,2016-05-25,9.8,545.0
000030,2016-05-26,9.0,516.0
000030,2016-05-27,0.5,7.0
000030,2016-05-28,0.0,0.0
000030,2016-05-29,0.0,0.0
000030,2016-05-30,0.0,0.0
000030,2016-05-31,9.25,495.5
000030,2016-06-01,10.75,540.5
000030,2016-06-02,6.25,337.0
000030,2016-06-03,8.55,388.5
000030,2016-06-04,7.6,421.5
000030,2016-06-05,0.0,0.0
000030,2016-06-06,4.95,171.0
000030,2016-06-07,10.75,554.5
000030,2016-06-08,8.75,534.5
000030,2016-06-09,12.45,752.0
000030,2016-06-10,6.6,282.5
000030,2016-06-11,5.15,272.0
000030,2016-06-12,0.0,0.0
000030,2016-06-13,10.05,623.0
000030,2016-06-14,9.4,496.0
000030,2016-06-15,6.9,25779.5
000030,2016-06-16,8.2,468.5
000030,2016-06-17,9.9,578.5
000030,2016-06-18,4.0,251.5
000030,2016-06-19,,0.0
000030,2016-06-20,9.5,627.5
000030,2016-06-21,11.1,535.0
000030,2016-06-22,7.6,413.0
000030,2016-06-23,10.85,597.0
000030,2016-06-24,9.3,576.0
000030,2016-06-25,5.45,342.5
000030,2016-06-26,0.0,0.0
000030,2016-06-27,6.8,323.5
000030,2016-06-28,8.15,431.0
000030,2016-06-29,9.15,550.0
000030,2016-06-30,10.8,633.5
000030,2016-07-01,11.7,804.0
000030,2016-07-02,7.8,387.5
000030,2016-07-03,0.0,0.0
000030,2016-07-04,0.0,0.0
000030,2016-07-05,8.65,437.5
000030,2016-07-06,12.0,681.5
000030,2016-07-07,12.5,528.0
000030,2016-07-08,5.65,155.0
000030,2016-07-09,5.9,197.0
000030,2016-07-10,0.0,0.0
000030,2016-07-11,8.05,465.5
000030,2016-07-12,10.8,614.0
000030,2016-07-13,9.0,534.5
000030,2016-07-14,2.3,104.5
000030,2016-07-15,11.3,643.0
000030,2016-07-16,8.8,532.5
000030,2016-07-17,0.0,0.0
000030,2016-07-18,11.3,653.0
000030,2016-07-19,6.55,334.0
000030,2016-07-20,9.4,568.0
000030,2016-07-21,7.95,461.0
000030,2016-07-22,8.65,547.5
000030,2016-07-23,4.35,169.0
000030,2016-07-24,0.0,0.0
000030,2016-07-25,6.55,340.5
000030,2016-07-26,1.1,31.0
000030,2016-07-27,0.25,6.5
000030,2016-07-28,0.0,0.0
000030,2016-07-29,0.0,0.0
000030,2016-07-30,0.0,0.0
000030,2016-07-31,0.0,0.0
000030,2016-08-01,0.0,5.5
000030,2016-08-02,1.0,23.5
000030,2016-08-03,0.0,13.5
000030,2016-08-04,0.2,3.0
000030,2016-08-05,0.0,0.0
000030,2016-08-06,0.0,0.0
000030,2016-08-07,0.0,0.0
000030,2016-08-08,1.25,19.5
000030,2016-08-09,5.45,294.0
000030,2016-08-10,8.7,490.5
000030,2016-08-11,11.9,756.5
000030,2016-08-12,14.3,646.0
000030,2016-08-13,12.5,695.5
000030,2016-08-14,8.65,465.0
000030,2016-08-15,9.75,422.0
000030,2016-08-16,18.5,944.5
000030,2016-08-17,17.2,903.5
000030,2016-08-18,17.65,961.5
000030,2016-08-19,14.3,711.5
000030,2016-08-20,11.95,682.0
000030,2016-08-21,6.8,393.5
000030,2016-08-22,12.25,588.5
000030,2016-08-23,18.0,1063.0
000030,2016-08-24,19.25,1072.5
000030,2016-08-25,17.6,1031.5
000030,2016-08-26,13.5,723.5
000030,2016-08-27,8.95,541.0
000031,2016-01-29,0.6,4.5
000031,2016-01-30,0.0,0.0
000031,2016-01-31,0.0,0.0
000031,2016-02-01,0.35,2.0
000031,2016-02-02,0.0,0.0
000031,2016-02-03,0.65,4.5
000031,2016-02-04,4.15,30.0
000031,2016-02-05,2.25,15.5
000031,2016-02-06,0.0,0.0
000031,2016-02-07,0.0,0.0
000031,2016-02-08,3.05,24.0
000031,2016-02-09,0.55,4.0
000031,2016-02-10,1.5,9.5
000031,2016-02-11,0.0,0.0
000031,2016-02-12,0.0,0.0
000031,2016-02-13,0.0,0.0
000031,2016-02-14,0.0,0.0
000031,2016-02-15,0.85,8.5
000031,2016-02-16,0.0,0.0
000031,2016-02-17,0.0,0.0
000031,2016-02-18,0.0,0.0
000031,2016-02-19,0.0,0.0
000031,2016-02-20,0.0,0.0
000031,2016-02-21,0.0,0.0
000031,2016-02-22,0.0,0.0
000031,2016-02-23,0.0,0.0
000031,2016-02-24,0.0,0.0
000031,2016-02-25,0.0,0.0
000031,2016-02-26,0.0,0.0
000031,2016-02-27,0.0,0.0
000031,2016-02-28,0.0,0.0
000031,2016-02-29,0.0,0.0
000031,2016-03-01,0.0,0.0
000031,2016-03-02,0.0,0.0
000031,2016-03-03,0.0,0.0
000031,2016-03-04,0.0,0.0
000031,2016-03-05,0.0,0.0
000031,2016-03-06,0.0,0.0
000031,2016-03-07,0.0,0.0
000031,2016-03-08,0.0,0.0
000031,2016-03-09,0.5,4.5
000031,2016-03-10,0.0,0.0
000031,2016-03-11,0.0,0.0
000031,2016-03-12,0.0,0.0
000031,2016-03-13,0.0,0.0
000031,2016-03-14,0.0,0.0
000031,2016-03-15,0.0,0.0
000031,2016-03-16,0.0,0.0
000031,2016-03-17,0.0,0.0
000031,2016-03-18,0.2,0.0
000031,2016-03-19,0.0,0.0
000031,2016-03-20,0.15,1.5
000031,2016-03-21,0.0,0.0
000031,2016-03-22,0.3,0.0
000031,2016-03-23,0.0,0.0
000031,2016-03-24,0.0,0.0
000031,2016-03-25,0.0,0.0
000031,2016-03-26,0.0,0.0
000031,2016-03-27,0.0,0.0
000031,2016-03-28,0.0,0.0
000031,2016-03-29,0.0,0.0
000031,2016-03-30,0.0,0.0
000031,2016-03-31,0.0,0.0
000031,2016-04-01,1.65,5.0
000031,2016-04-02,0.0,0.0
000031,2016-04-03,0.0,0.0
000031,2016-04-04,0.0,0.0
000031,2016-04-05,0.0,0.0
000031,2016-04-06,0.2,1.5
000031,2016-04-07,0.0,0.0
000031,2016-04-08,0.0,0.0
000031,2016-04-09,0.0,0.0
000031,2016-04-10,0.0,0.0
000031,2016-04-11,1.7,13.0
000031,2016-04-12,1.25,8.5
000031,2016-04-13,8.9,139.5
000031,2016-04-14,9.35,129.0
000031,2016-04-15,7.8,136.5
000031,2016-04-16,0.0,0.0
000031,2016-04-17,0.0,
000031,2016-04-18,0.6,5.0
000031,2016-04-19,3.05,44.5
000031,2016-04-20,9.95,160.0
000031,2016-04-21,9.95,164.0
000031,2016-04-22,9.95,163.5
000031,2016-04-23,6.45,100.0
000031,2016-04-24,0.0,0.0
000031,2016-04-25,8.65,118.0
000031,2016-04-26,5.8,67.5
000031,2016-04-27,10.6,157.0
000031,2016-04-28,10.15,146.0
000031,2016-04-29,8.65,134.5
000031,2016-04-30,2.55,38.5
000031,2016-05-01,0.0,0.0
000031,2016-05-02,9.05,117.5
000031,2016-05-03,6.45,95.0
000031,2016-05-04,10.05,183.5
000031,2016-05-05,9.1,151.5
000031,2016-05-06,10.5,212.0
000031,2016-05-07,4.9,96.5
000031,2016-05-08,0.0,0.0
000031,2016-05-09,9.8,195.0
000031,2016-05-10,8.7,128.0
000031,2016-05-11,10.0,158.5
000031,2016-05-12,10.2,169.0
000031,2016-05-13,9.4,172.5
000031,2016-05-14,5.35,96.0
000031,2016-05-15,0.0,0.0
000031,2016-05-16,9.5,184.0
000031,2016-05-17,8.9,173.5
000031,2016-05-18,10.55,213.0
000031,2016-05-19,7.55,119.5
000031,2016-05-20,1.7,26.5
000031,2016-05-21,6.65,122.0
000031,2016-05-22,0.0,0.0
000031,2016-05-23,4.95,52.5
000031,2016-05-24,0.0,0.0
000031,2016-05-25,0.0,0.0
000031,2016-05-26,3.35,27.5
000031,2016-05-27,10.0,174.0
000031,2016-05-28,0.0,0.0
000031,2016-05-29,0.0,0.0
000031,2016-05-30,0.0,0.0
000031,2016-05-31,8.75,156.0
000031,2016-06-01,5.9,115.5
000031,2016-06-02,9.75,167.0
000031,2016-06-03,9.0,136.5
000031,2016-06-04,6.0,82.5
000031,2016-06-05,0.0,0.0
000031,2016-06-06,2.1,31.0
000031,2016-06-07,0.4,3.0
000031,2016-06-08,0.0,
000031,2016-06-09,3.9,68.5
000031,2016-06-10,8.75,190.0
000031,2016-06-11,7.15,148.0
000031,2016-06-12,0.0,0.0
000031,2016-06-13,9.95,194.5
000031,2016-06-14,3.9,60.0
000031,2016-06-15,8.1,172.5
000031,2016-06-16,9.9,203.0
000031,2016-06-17,10.0,203.5
000031,2016-06-18,5.05,101.0
000031,2016-06-19,0.0,0.0
000031,2016-06-20,9.95,210.0
000031,2016-06-21,5.95,94.0
000031,2016-06-22,9.6,211.0
000031,2016-06-23,9.75,205.0
000031,2016-06-24,9.95,198.0
000031,2016-06-25,3.5,87.5
000031,2016-06-26,0.0,0.0
000031,2016-06-27,9.9,213.5
000031,2016-06-28,7.45,127.0
000031,2016-06-29,9.85,193.0
000031,2016-06-30,9.95,185.5
000031,2016-07-01,10.2,181.0
000031,2016-07-02,4.45,82.5
000031,2016-07-03,0.0,0.0
000031,2016-07-04,0.0,0.0
000031,2016-07-05,8.95,175.0
000031,2016-07-06,9.95,200.5
000031,2016-07-07,8.75,153.5
000031,2016-07-08,8.9,182.5
000031,2016-07-09,1.25,26.5
000031,2016-07-10,0.0,0.0
000031,2016-07-11,8.5,168.0
000031,2016-07-12,0.0,0.0
000031,2016-07-13,0.0,
000031,2016-07-14,1.35,17.5
000031,2016-07-15,9.0,158.0
000031,2016-07-16,7.0,139.5
000031,2016-07-17,0.0,0.0
000031,2016-07-18,8.65,175.0
000031,2016-07-19,9.05,166.5
000031,2016-07-20,9.5,199.0
000031,2016-07-21,9.45,210.5
000031,2016-07-22,9.2,215.0
000031,2016-07-23,5.3,107.5
000031,2016-07-24,0.0,0.0
000031,2016-07-25,9.85,193.5
000031,2016-07-26,5.65,125.5
000031,2016-07-27,9.95,198.5
000031,2016-07-28,8.9,188.0
000031,2016-07-29,9.65,221.5
000031,2016-07-30,6.3,135.5
000031,2016-07-31,0.0,0.0
000031,2016-08-01,10.0,208.5
000031,2016-08-02,8.35,173.5
000031,2016-08-03,9.95,204.0
000031,2016-08-04,9.95,196.5
000031,2016-08-05,8.9,176.5
000031,2016-08-06,4.95,114.0
000031,2016-08-07,0.0,0.0
000031,2016-08-08,7.25,129.5
000031,2016-08-09,5.9,80.5
000031,2016-08-10,11.0,179.0
000031,2016-08-11,9.9,136.0
000031,2016-08-12,9.35,134.0
000031,2016-08-13,3.85,82.0
000031,2016-08-14,0.0,0.0
000031,2016-08-15,8.6,160.0
000031,2016-08-16,8.95,176.0
000031,2016-08-17,9.8,171.5
000031,2016-08-18,10.5,187.0
000031,2016-08-19,9.45,186.0
000031,2016-08-20,5.8,114.5
000031,2016-08-21,0.0,0.0
000031,2016-08-22,7.5,98.5
000031,2016-08-23,8.4,125.0
000031,2016-08-24,8.85,134.5
000031,2016-08-25,9.2,120.5
000031,2016-08-26,9.7,140.5
000031,2016-08-27,5.6,119.5
000032,2016-01-29,0.65,5.0
000032,2016-01-30,0.0,0.0
000032,2016-01-31,0.0,0.0
000032,2016-02-01,3.1,22.5
000032,2016-02-02,2.8,14.0
000032,2016-02-11,0.45,4.5
000032,2016-02-12,0.0,0.0
000032,2016-02-13,0.65,0.0
000032,2016-02-14,0.0,0.0
000032,2016-02-15,3.8,20.5
000032,2016-02-16,7.35,121.0
000032,2016-02-17,7.95,122.5
000032,2016-02-18,8.45,121.0
000032,2016-02-19,7.3,69.0
000032,2016-02-20,0.0,0.0
000032,2016-02-21,0.0,0.0
000032,2016-02-22,7.85,89.5
000032,2016-02-23,10.25,117.0
000032,2016-02-24,10.25,48.5
000032,2016-02-25,10.35,103.0
000032,2016-02-26,11.05,149.0
000032,2016-02-27,0.0,0.0
000032,2016-02-28,0.0,0.0
000032,2016-02-29,15.0,246.0
000032,2016-03-01,8.2,96.5
000032,2016-03-02,11.85,172.5
000032,2016-03-03,9.6,120.5
000032,2016-03-04,6.95,93.5
000032,2016-03-05,7.05,131.0
000032,2016-03-06,0.0,0.0
000032,2016-03-07,6.85,73.5
000032,2016-03-08,7.5,101.5
000032,2016-03-09,11.5,143.5
000032,2016-03-10,11.55,156.0
000032,2016-03-11,7.25,121.5
000032,2016-03-12,0.0,0.0
000032,2016-03-13,0.0,0.0
000032,2016-03-14,5.55,76.5
000032,2016-03-15,0.0,0.0
000032,2016-03-16,3.8,33.5
000032,2016-03-17,8.75,105.0
000032,2016-03-18,6.65,82.0
000032,2016-03-19,0.0,0.0
000032,2016-03-20,0.0,0.0
000032,2016-03-21,11.1,143.5
000032,2016-03-22,10.3,142.0
000032,2016-03-23,6.15,77.5
000032,2016-03-24,6.4,98.0
000032,2016-03-25,2.8,38.0
000032,2016-03-26,0.0,0.0
000032,2016-03-27,0.0,0.0
000032,2016-03-28,0.0,0.0
000032,2016-03-29,3.85,43.0
000032,2016-03-30,9.6,140.5
000032,2016-03-31,2.7,34.0
000032,2016-04-01,0.0,0.0
000032,2016-04-02,0.0,0.0
000032,2016-04-03,0.0,0.0
000032,2016-04-04,0.0,0.0
000032,2016-04-05,0.0,0.0
000032,2016-04-06,0.0,0.0
000032,2016-04-07,1.4,4.0
000032,2016-04-08,0.0,0.0
000032,2016-04-09,0.0,0.0
000032,2016-04-10,0.0,0.0
000032,2016-04-11,3.7,24.5
000032,2016-04-12,0.0,0.0
000032,2016-04-13,0.0,0.0
000032,2016-04-14,0.0,0.0
000032,2016-04-15,0.0,0.0
000032,2016-04-16,0.0,0.0
000032,2016-04-17,0.0,0.0
000032,2016-04-18,0.0,0.0
000032,2016-04-19,3.9,26.0
000032,2016-04-20,0.0,0.0
000032,2016-04-21,0.0,0.0
000032,2016-04-22,0.0,0.0
000032,2016-04-23,0.0,0.0
000032,2016-04-24,0.0,0.0
000032,2016-04-25,0.7,4.5
000032,2016-04-26,0.0,0.0
000032,2016-04-27,0.0,0.0
000032,2016-04-28,0.0,0.0
000032,2016-04-29,0.0,0.0
000032,2016-04-30,0.0,0.0
000032,2016-05-01,0.0,0.0
000032,2016-05-02,0.0,0.0
000032,2016-05-03,0.0,0.0
000032,2016-05-04,6.2,78.5
000032,2016-05-05,8.75,128.5
000032,2016-05-06,4.65,63.0
000032,2016-05-07,0.0,0.0
000032,2016-05-08,0.0,0.0
000032,2016-05-09,8.45,142.5
000032,2016-05-10,6.9,115.0
000032,2016-05-11,4.5,71.0
000032,2016-05-12,1.5,11.5
000032,2016-05-13,0.1,1.5
000032,2016-05-14,0.0,0.0
000032,2016-05-15,0.0,0.0
000032,2016-05-16,0.6,0.5
000032,2016-05-17,0.2,1.5
000032,2016-05-18,0.0,0.0
000032,2016-05-19,1.8,11.0
000032,2016-05-20,0.8,4.5
000032,2016-05-21,0.0,0.0
000032,2016-05-22,0.0,0.0
000032,2016-05-23,0.0,0.0
000032,2016-05-24,0.0,0.0
000032,2016-05-25,5.3,44.0
000032,2016-05-26,0.0,0.0
000032,2016-05-27,8.05,116.0
000032,2016-05-28,7.6,124.0
000032,2016-05-29,0.0,0.0
000032,2016-05-30,11.95,178.0
000032,2016-05-31,6.9,100.5
000032,2016-06-01,9.5,149.5
000032,2016-06-02,9.3,145.0
000032,2016-06-03,9.55,161.0
000032,2016-06-04,6.65,106.0
000032,2016-06-05,0.0,0.0
000032,2016-06-06,2.5,22.0
000032,2016-06-07,12.55,214.0
000032,2016-06-08,11.65,173.5
000032,2016-06-09,6.15,98.0
000032,2016-06-10,7.0,85.5
000032,2016-06-11,7.75,114.5
000032,2016-06-12,0.0,0.0
000032,2016-06-13,11.0,157.5
000032,2016-06-14,8.4,124.0
000032,2016-06-15,6.75,89.5
000032,2016-06-16,4.9,46.0
000032,2016-06-17,6.45,94.5
000032,2016-06-18,5.4,71.5
000032,2016-06-19,0.0,0.0
000032,2016-06-20,1.5,19.0
000032,2016-06-21,1.1,5.5
000032,2016-06-22,7.15,131.5
000032,2016-06-23,7.4,116.0
000032,2016-06-24,7.45,125.0
000032,2016-06-25,5.7,103.0
000032,2016-06-26,0.0,0.0
000032,2016-06-27,6.75,104.5
000032,2016-06-28,11.2,187.0
000032,2016-06-29,10.75,165.5
000032,2016-06-30,1.0,6.5
000032,2016-07-01,0.0,
000032,2016-07-02,0.0,
000032,2016-07-03,0.0,
000032,2016-07-04,9.0,127.5
000032,2016-07-05,9.8,159.5
000032,2016-07-06,9.95,192.5
000032,2016-07-07,10.95,202.0
000032,2016-07-08,3.3,53.0
000032,2016-07-09,7.25,124.5
000032,2016-07-10,0.0,0.0
000032,2016-07-11,9.3,165.5
000032,2016-07-12,8.85,170.5
000032,2016-07-13,5.0,61.5
000032,2016-07-14,4.15,73.5
000032,2016-07-15,6.7,122.0
000032,2016-07-16,0.0,0.0
000032,2016-07-17,0.0,0.0
000032,2016-07-18,7.5,132.0
000032,2016-07-19,6.55,96.5
000032,2016-07-20,7.7,119.0
000032,2016-07-21,5.3,92.0
000032,2016-07-22,6.55,123.5
000032,2016-07-23,0.0,0.0
000032,2016-07-24,0.0,0.0
000032,2016-07-25,7.45,138.0
000032,2016-07-26,10.2,214.0
000032,2016-07-27,9.95,185.0
000032,2016-07-28,6.85,126.0
000032,2016-07-29,6.05,85.0
000032,2016-07-30,0.0,0.0
000032,2016-07-31,0.0,0.0
000032,2016-08-01,5.95,89.0
000032,2016-08-02,5.8,107.5
000032,2016-08-03,6.15,124.5
000032,2016-08-04,12.0,201.0
000032,2016-08-05,6.45,129.0
000032,2016-08-06,6.7,142.5
000032,2016-08-07,0.0,0.0
000032,2016-08-08,7.05,146.0
000032,2016-08-09,9.1,177.5
000032,2016-08-10,2.15,12.0
000032,2016-08-11,5.5,102.5
000032,2016-08-12,6.1,121.5
000032,2016-08-13,0.0,0.0
000032,2016-08-14,0.0,0.0
000032,2016-08-15,0.0,0.0
000032,2016-08-16,0.4,3.0
000032,2016-08-17,8.1,168.5
000032,2016-08-18,6.5,148.0
000032,2016-08-19,14.55,240.5
000032,2016-08-20,7.1,134.5
000032,2016-08-21,0.0,0.0
000032,2016-08-22,14.65,318.0
000032,2016-08-23,7.4,159.5
000032,2016-08-24,12.6,188.5
000032,2016-08-25,6.85,120.0
000032,2016-08-26,2.85,29.5
000032,2016-08-27,0.0,0.0
000033,2016-03-15,0.4,3.0
000033,2016-03-16,7.8,136.0
000033,2016-03-17,0.55,8.5
000033,2016-03-18,9.85,205.0
000033,2016-03-19,0.0,0.0
000033,2016-03-20,0.0,0.0
000033,2016-03-21,6.7,110.5
000033,2016-03-22,8.5,176.0
000033,2016-03-23,6.25,122.0
000033,2016-03-24,8.3,163.0
000033,2016-03-25,0.0,0.0
000033,2016-03-26,0.0,0.0
000033,2016-03-27,0.0,0.0
000033,2016-03-28,0.0,0.0
000033,2016-03-29,9.25,167.5
000033,2016-03-30,3.5,52.0
000033,2016-03-31,8.85,205.0
000033,2016-04-01,4.0,62.0
000033,2016-04-02,0.0,0.0
000033,2016-04-03,0.0,0.0
000033,2016-04-04,0.0,0.0
000033,2016-04-05,0.0,0.0
000033,2016-04-06,0.0,0.0
000033,2016-04-07,0.0,0.0
000033,2016-04-08,0.0,0.0
000033,2016-04-09,0.0,0.0
000033,2016-04-10,0.0,0.0
000033,2016-04-11,0.0,0.0
000033,2016-04-12,0.0,0.0
000033,2016-04-13,0.0,0.0
000033,2016-04-14,0.0,0.0
000033,2016-04-15,0.0,0.0
000033,2016-04-16,0.0,0.0
000033,2016-04-17,0.0,0.0
000033,2016-04-18,0.0,0.0
000033,2016-04-19,0.0,0.0
000033,2016-04-20,0.85,7.5
000033,2016-04-21,0.0,0.0
000033,2016-04-22,0.0,0.0
000033,2016-04-23,0.0,0.0
000033,2016-04-24,0.0,0.0
000033,2016-04-25,0.0,0.0
000033,2016-04-26,0.0,0.0
000033,2016-04-27,0.0,0.0
000033,2016-04-28,0.0,0.0
000033,2016-04-29,0.0,0.0
000033,2016-04-30,0.0,0.0
000033,2016-05-01,0.0,0.0
000033,2016-05-02,0.0,0.0
000033,2016-05-03,0.0,0.0
000033,2016-05-04,1.75,13.0
000033,2016-05-05,0.0,0.0
000033,2016-05-06,0.2,2.0
000033,2016-05-07,0.0,0.0
000033,2016-05-08,0.0,0.0
000033,2016-05-09,0.35,0.0
000033,2016-05-10,2.75,31.5
000033,2016-05-11,7.25,138.0
000033,2016-05-12,2.75,53.0
000033,2016-05-13,0.0,0.0
000033,2016-05-14,0.0,0.0
000033,2016-05-15,0.0,0.0
000033,2016-05-16,0.0,0.0
000033,2016-05-17,0.0,0.0
000033,2016-05-18,0.0,0.0
000033,2016-05-19,0.0,
000033,2016-05-20,0.0,
000033,2016-05-21,0.0,
000033,2016-05-22,0.0,
000033,2016-05-23,0.0,
000033,2016-05-24,0.0,
000033,2016-05-25,1.15,0.5
000033,2016-05-26,0.0,0.0
000033,2016-05-27,0.0,0.0
000033,2016-05-28,0.0,0.0
000033,2016-05-29,0.0,0.0
000033,2016-05-30,0.35,4.0
000033,2016-05-31,0.0,0.0
000033,2016-06-01,0.0,0.0
000033,2016-06-02,0.0,0.0
000033,2016-06-03,0.0,0.0
000033,2016-06-04,0.0,0.0
000033,2016-06-05,0.0,0.0
000033,2016-06-06,7.6,147.5
000033,2016-06-07,7.95,178.0
000033,2016-06-08,8.0,185.5
